,Fallas
25795,4
25796,4
25797,4
25798,4
25799,4
25800,3
25801,4
25802,1
25803,1
25804,2
25805,0
25806,8
25807,2
25808,8
25809,2
25810,3
25811,2
25812,5
25813,2
25814,3
25815,3
25816,7
25817,3
25818,1
25819,5
25820,6
25821,6
25822,2
25823,3
25824,3
25825,2
25826,4
25827,5
25828,5
25829,5
25830,6
25831,7
25832,5
25833,1
25834,3
25835,6
25836,6
25837,3
25838,7
25839,8
25840,2
25841,4
25842,9
25843,7
25844,10
25845,2
25846,4
25847,3
25848,6
25849,4
25850,4
25851,2
25852,6
25853,4
25854,6
25855,1
25856,5
25857,4
25858,4
25859,3
25860,6
25861,5
25862,5
25863,8
25864,3
25865,7
25866,3
25867,5
25868,2
25869,5
25870,3
25871,4
25872,4
25873,5
25874,6
25875,2
25876,11
25877,7
25878,1
25879,7
25880,4
25881,6
25882,8
25883,5
25884,0
25885,3
25886,5
25887,8
25888,2
25889,4
25890,5
25891,2
25892,3
25893,5
25894,6
25895,5
25896,4
25897,5
25898,4
25899,2
25900,2
25901,5
25902,7
25903,3
25904,3
25905,3
25906,2
25907,5
25908,8
25909,2
25910,7
25911,3
25912,4
25913,1
25914,2
25915,1
25916,3
25917,7
25918,6
25919,3
25920,3
25921,4
25922,3
25923,2
25924,4
25925,2
25926,4
25927,1
25928,4
25929,2
25930,3
25931,2
25932,8
25933,3
25934,3
25935,4
25936,3
25937,7
25938,5
25939,2
25940,3
25941,3
25942,3
25943,3
25944,3
25945,5
25946,4
25947,4
25948,5
25949,3
25950,8
25951,4
25952,3
25953,2
25954,5
25955,1
25956,3
25957,6
25958,7
25959,3
25960,1
25961,4
25962,3
25963,1
25964,6
25965,6
25966,4
25967,5
25968,3
25969,3
25970,11
25971,4
25972,2
25973,1
25974,6
25975,5
25976,5
25977,6
25978,1
25979,5
25980,7
25981,5
25982,4
25983,2
25984,8
25985,5
25986,4
25987,6
25988,6
25989,4
25990,4
25991,4
25992,6
25993,5
25994,3
25995,3
25996,6
25997,0
25998,2
25999,3
26000,3
26001,2
26002,1
26003,8
26004,8
26005,2
26006,6
26007,5
26008,4
26009,4
26010,6
26011,2
26012,6
26013,3
26014,5
26015,5
26016,5
26017,1
26018,2
26019,2
26020,7
26021,3
26022,6
26023,5
26024,6
26025,3
26026,7
26027,2
26028,3
26029,3
26030,3
26031,4
26032,3
26033,2
26034,4
26035,1
26036,2
26037,4
26038,6
26039,5
26040,6
26041,4
26042,3
26043,5
26044,2
26045,6
26046,3
26047,6
26048,5
26049,2
26050,6
26051,2
26052,8
26053,4
26054,3
26055,3
26056,2
26057,4
26058,1
26059,2
26060,6
26061,4
26062,4
26063,6
26064,3
26065,3
26066,4
26067,3
26068,1
26069,2
26070,2
26071,1
26072,4
26073,5
26074,4
26075,5
26076,3
26077,2
26078,6
26079,7
26080,5
26081,12
26082,1
26083,4
26084,5
26085,4
26086,1
26087,3
26088,4
26089,4
26090,9
26091,4
26092,6
26093,5
26094,3
26095,8
26096,5
26097,6
26098,3
26099,1
26100,3
26101,0
26102,5
26103,4
26104,1
26105,7
26106,7
26107,5
26108,3
26109,6
26110,6
26111,2
26112,2
26113,2
26114,2
26115,3
26116,3
26117,4
26118,4
26119,4
26120,5
26121,2
26122,2
26123,5
26124,2
26125,4
26126,6
26127,3
26128,4
26129,6
26130,3
26131,4
26132,3
26133,2
26134,5
26135,3
26136,3
26137,0
26138,3
26139,3
26140,3
26141,9
26142,6
26143,1
26144,5
26145,3
26146,1
26147,4
26148,5
26149,5
26150,0
26151,2
26152,7
26153,2
26154,2
26155,3
26156,5
26157,3
26158,3
26159,0
26160,6
26161,4
26162,2
26163,2
26164,8
26165,6
26166,4
26167,3
26168,2
26169,6
26170,7
26171,5
26172,4
26173,6
26174,5
26175,7
26176,2
26177,5
26178,6
26179,1
26180,7
26181,3
26182,2
26183,9
26184,3
26185,6
26186,4
26187,6
26188,2
26189,8
26190,3
26191,5
26192,5
26193,2
26194,7
26195,3
26196,2
26197,5
26198,8
26199,7
26200,8
26201,3
26202,7
26203,3
26204,7
26205,7
26206,5
26207,2
26208,4
26209,4
26210,4
26211,5
26212,3
26213,5
26214,0
26215,5
26216,3
26217,6
26218,4
26219,4
26220,4
26221,5
26222,5
26223,2
26224,4
26225,2
26226,4
26227,1
26228,2
26229,6
26230,4
26231,2
26232,5
26233,3
26234,6
26235,2
26236,2
26237,5
26238,4
26239,3
26240,5
26241,6
26242,7
26243,6
26244,6
26245,4
26246,4
26247,5
26248,3
26249,2
26250,2
26251,3
26252,3
26253,7
26254,2
26255,7
26256,1
26257,3
26258,4
26259,1
26260,4
26261,3
26262,4
26263,4
26264,4
26265,4
26266,8
26267,4
26268,1
26269,4
26270,2
26271,2
26272,6
26273,0
26274,5
26275,8
26276,4
26277,5
26278,9
26279,5
26280,6
26281,3
26282,3
26283,9
26284,2
26285,2
26286,2
26287,0
26288,3
26289,9
26290,7
26291,6
26292,7
26293,3
26294,4
26295,3
26296,2
26297,2
26298,4
26299,3
26300,3
26301,7
26302,7
26303,6
26304,5
26305,8
26306,5
26307,5
26308,2
26309,1
26310,3
26311,7
26312,2
26313,6
26314,7
26315,5
26316,2
26317,1
26318,5
26319,3
26320,3
26321,7
26322,5
26323,3
26324,4
26325,4
26326,2
26327,2
26328,5
26329,3
26330,7
26331,3
26332,2
26333,6
26334,2
26335,5
26336,5
26337,4
26338,3
26339,4
26340,4
26341,3
26342,8
26343,5
26344,2
26345,4
26346,4
26347,1
26348,3
26349,4
26350,2
26351,11
26352,6
26353,5
26354,4
26355,2
26356,4
26357,5
26358,5
26359,4
26360,5
26361,8
26362,5
26363,3
26364,5
26365,7
26366,1
26367,3
26368,7
26369,3
26370,6
26371,7
26372,4
26373,4
26374,1
26375,2
26376,5
26377,5
26378,3
26379,6
26380,4
26381,2
26382,3
26383,3
26384,1
26385,1
26386,0
26387,1
26388,3
26389,3
26390,9
26391,8
26392,8
26393,6
26394,4
26395,2
26396,6
26397,3
26398,4
26399,3
26400,6
26401,2
26402,4
26403,2
26404,5
26405,5
26406,7
26407,5
26408,6
26409,2
26410,1
26411,2
26412,5
26413,3
26414,5
26415,5
26416,6
26417,5
26418,3
26419,5
26420,5
26421,3
26422,4
26423,3
26424,3
26425,3
26426,2
26427,4
26428,5
26429,3
26430,2
26431,1
26432,3
26433,5
26434,5
26435,8
26436,4
26437,3
26438,2
26439,6
26440,1
26441,4
26442,2
26443,3
26444,5
26445,4
26446,4
26447,2
26448,6
26449,3
26450,6
26451,3
26452,3
26453,2
26454,1
26455,5
26456,2
26457,3
26458,6
26459,6
26460,3
26461,4
26462,5
26463,3
26464,6
26465,7
26466,2
26467,5
26468,4
26469,5
26470,2
26471,6
26472,2
26473,5
26474,3
26475,5
26476,4
26477,4
26478,3
26479,3
26480,3
26481,2
26482,4
26483,8
26484,1
26485,2
26486,3
26487,5
26488,0
26489,1
26490,4
26491,3
26492,6
26493,3
26494,2
26495,5
26496,7
26497,8
26498,2
26499,4
26500,7
26501,2
26502,6
26503,4
26504,5
26505,3
26506,3
26507,3
26508,1
26509,2
26510,6
26511,3
26512,2
26513,6
26514,5
26515,3
26516,4
26517,2
26518,6
26519,4
26520,1
26521,4
26522,5
26523,1
26524,4
26525,4
26526,5
26527,2
26528,5
26529,7
26530,2
26531,3
26532,6
26533,3
26534,6
26535,2
26536,5
26537,6
26538,6
26539,4
26540,3
26541,2
26542,2
26543,5
26544,5
26545,4
26546,6
26547,1
26548,4
26549,3
26550,4
26551,3
26552,1
26553,1
26554,5
26555,4
26556,1
26557,3
26558,7
26559,6
26560,3
26561,2
26562,4
26563,5
26564,3
26565,1
26566,4
26567,3
26568,4
26569,7
26570,4
26571,4
26572,6
26573,4
26574,3
26575,3
26576,5
26577,3
26578,5
26579,5
26580,4
26581,4
26582,3
26583,1
26584,7
26585,8
26586,5
26587,5
26588,10
26589,10
26590,3
26591,3
26592,5
26593,2
26594,0
26595,9
26596,4
26597,4
26598,2
26599,3
26600,4
26601,3
26602,4
26603,4
26604,2
26605,6
26606,11
26607,7
26608,2
26609,3
26610,5
26611,4
26612,6
26613,4
26614,3
26615,4
26616,1
26617,6
26618,2
26619,3
26620,2
26621,3
26622,5
26623,3
26624,5
26625,5
26626,3
26627,3
26628,4
26629,5
26630,5
26631,5
26632,2
26633,4
26634,4
26635,1
26636,3
26637,9
26638,6
26639,1
26640,6
26641,2
26642,4
26643,8
26644,3
26645,5
26646,5
26647,3
26648,3
26649,3
26650,2
26651,4
26652,2
26653,5
26654,5
26655,6
26656,4
26657,3
26658,3
26659,2
26660,5
26661,5
26662,1
26663,3
26664,3
26665,7
26666,2
26667,9
26668,8
26669,3
26670,3
26671,4
26672,4
26673,7
26674,4
26675,4
26676,4
26677,6
26678,11
26679,3
26680,2
26681,4
26682,4
26683,2
26684,1
26685,3
26686,8
26687,6
26688,4
26689,6
26690,5
26691,1
26692,7
26693,3
26694,5
26695,1
26696,5
26697,4
26698,3
26699,5
26700,5
26701,6
26702,6
26703,4
26704,4
26705,3
26706,4
26707,4
26708,7
26709,3
26710,5
26711,4
26712,3
26713,6
26714,1
26715,7
26716,4
26717,0
26718,7
26719,4
26720,2
26721,1
26722,3
26723,4
26724,2
26725,5
26726,3
26727,8
26728,3
26729,3
26730,6
26731,3
26732,5
26733,3
26734,6
26735,1
26736,5
26737,3
26738,3
26739,2
26740,4
26741,5
26742,2
26743,4
26744,2
26745,3
26746,2
26747,2
26748,4
26749,2
26750,7
26751,4
26752,3
26753,5
26754,3
26755,1
26756,2
26757,3
26758,1
26759,1
26760,4
26761,2
26762,4
26763,2
26764,3
26765,1
26766,1
26767,3
26768,5
26769,2
26770,4
26771,2
26772,8
26773,1
26774,5
26775,4
26776,5
26777,2
26778,2
26779,8
26780,4
26781,1
26782,6
26783,4
26784,7
26785,7
26786,5
26787,4
26788,3
26789,6
26790,3
26791,2
26792,4
26793,3
26794,4
26795,2
26796,1
26797,6
26798,2
26799,3
26800,5
26801,7
26802,6
26803,1
26804,3
26805,6
26806,6
26807,4
26808,2
26809,2
26810,6
26811,3
26812,0
26813,6
26814,3
26815,6
26816,5
26817,3
26818,4
26819,1
26820,2
26821,5
26822,6
26823,3
26824,8
26825,5
26826,6
26827,4
26828,2
26829,5
26830,7
26831,5
26832,4
26833,5
26834,4
26835,7
26836,5
26837,3
26838,6
26839,5
26840,5
26841,1
26842,4
26843,3
26844,8
26845,3
26846,6
26847,5
26848,6
26849,7
26850,7
26851,7
26852,4
26853,5
26854,5
26855,4
26856,3
26857,4
26858,9
26859,2
26860,4
26861,4
26862,5
26863,2
26864,9
26865,4
26866,5
26867,5
26868,5
26869,2
26870,5
26871,5
26872,3
26873,4
26874,1
26875,5
26876,0
26877,5
26878,3
26879,4
26880,1
26881,2
26882,6
26883,6
26884,4
26885,2
26886,6
26887,3
26888,2
26889,3
26890,4
26891,3
26892,4
26893,2
26894,5
26895,6
26896,7
26897,2
26898,5
26899,4
26900,2
26901,6
26902,0
26903,5
26904,1
26905,7
26906,4
26907,4
26908,3
26909,5
26910,2
26911,4
26912,8
26913,2
26914,3
26915,3
26916,3
26917,4
26918,7
26919,5
26920,5
26921,3
26922,2
26923,4
26924,9
26925,2
26926,4
26927,5
26928,5
26929,3
26930,1
26931,4
26932,3
26933,4
26934,0
26935,8
26936,4
26937,2
26938,6
26939,4
26940,6
26941,2
26942,2
26943,5
26944,3
26945,3
26946,4
26947,6
26948,5
26949,2
26950,5
26951,5
26952,3
26953,8
26954,5
26955,5
26956,1
26957,2
26958,2
26959,4
26960,5
26961,2
26962,1
26963,4
26964,7
26965,4
26966,4
26967,4
26968,3
26969,2
26970,5
26971,0
26972,5
26973,7
26974,5
26975,3
26976,4
26977,5
26978,4
26979,5
26980,3
26981,6
26982,3
26983,4
26984,1
26985,3
26986,3
26987,5
26988,1
26989,3
26990,3
26991,2
26992,4
26993,3
26994,3
26995,2
26996,4
26997,3
26998,4
26999,6
27000,3
27001,4
27002,4
27003,7
27004,4
27005,3
27006,5
27007,3
27008,2
27009,3
27010,5
27011,8
27012,3
27013,5
27014,5
27015,0
27016,7
27017,4
27018,3
27019,6
27020,5
27021,4
27022,4
27023,6
27024,5
27025,4
27026,6
27027,5
27028,4
27029,4
27030,5
27031,2
27032,6
27033,1
27034,3
27035,3
27036,3
27037,4
27038,5
27039,4
27040,6
27041,5
27042,5
27043,5
27044,1
27045,2
27046,4
27047,6
27048,5
27049,0
27050,5
27051,5
27052,5
27053,4
27054,1
27055,3
27056,0
27057,6
27058,5
27059,2
27060,2
27061,3
27062,5
27063,6
27064,2
27065,2
27066,9
27067,3
27068,5
27069,3
27070,2
27071,5
27072,3
27073,4
27074,2
27075,3
27076,4
27077,1
27078,2
27079,4
27080,9
27081,6
27082,1
27083,11
27084,4
27085,1
27086,3
27087,4
27088,4
27089,4
27090,2
27091,4
27092,5
27093,6
27094,3
27095,1
27096,3
27097,5
27098,4
27099,4
27100,5
27101,1
27102,3
27103,10
27104,1
27105,4
27106,5
27107,4
27108,3
27109,5
27110,4
27111,5
27112,3
27113,6
27114,3
27115,3
27116,6
27117,2
27118,5
27119,6
27120,3
27121,3
27122,2
27123,3
27124,4
27125,2
27126,3
27127,4
27128,3
27129,3
27130,3
27131,5
27132,4
27133,1
27134,0
27135,3
27136,6
27137,1
27138,6
27139,4
27140,4
27141,3
27142,4
27143,2
27144,3
27145,6
27146,6
27147,3
27148,2
27149,7
27150,7
27151,5
27152,2
27153,1
27154,2
27155,5
27156,2
27157,2
27158,5
27159,6
27160,3
27161,3
27162,3
27163,6
27164,5
27165,1
27166,0
27167,5
27168,5
27169,6
27170,5
27171,3
27172,4
27173,3
27174,5
27175,3
27176,6
27177,4
27178,4
27179,3
27180,2
27181,4
27182,6
27183,6
27184,5
27185,6
27186,2
27187,2
27188,4
27189,7
27190,1
27191,3
27192,6
27193,3
27194,4
27195,6
27196,7
27197,4
27198,8
27199,0
27200,3
27201,5
27202,5
27203,6
27204,3
27205,1
27206,5
27207,3
27208,6
27209,4
27210,4
27211,7
27212,3
27213,5
27214,2
27215,6
27216,6
27217,3
27218,1
27219,4
27220,4
27221,1
27222,3
27223,6
27224,4
27225,6
27226,2
27227,2
27228,6
27229,3
27230,9
27231,2
27232,4
27233,0
27234,4
27235,1
27236,5
27237,3
27238,2
27239,7
27240,1
27241,1
27242,7
27243,3
27244,3
27245,1
27246,3
27247,7
27248,2
27249,1
27250,6
27251,5
27252,1
27253,3
27254,2
27255,5
27256,4
27257,3
27258,1
27259,6
27260,9
27261,2
27262,6
27263,7
27264,2
27265,8
27266,2
27267,6
27268,2
27269,5
27270,5
27271,1
27272,4
27273,0
27274,7
27275,0
27276,4
27277,2
27278,6
27279,3
27280,2
27281,4
27282,6
27283,12
27284,9
27285,7
27286,6
27287,3
27288,2
27289,4
27290,3
27291,8
27292,3
27293,3
27294,4
27295,4
27296,4
27297,6
27298,4
27299,5
27300,3
27301,5
27302,3
27303,3
27304,4
27305,3
27306,2
27307,10
27308,5
27309,4
27310,0
27311,5
27312,5
27313,1
27314,1
27315,3
27316,5
27317,7
27318,8
27319,4
27320,3
27321,5
27322,6
27323,5
27324,3
27325,1
27326,2
27327,2
27328,5
27329,3
27330,5
27331,3
27332,3
27333,2
27334,4
27335,5
27336,8
27337,4
27338,2
27339,1
27340,4
27341,1
27342,5
27343,2
27344,2
27345,1
27346,3
27347,3
27348,2
27349,8
27350,5
27351,4
27352,4
27353,4
27354,3
27355,4
27356,1
27357,2
27358,6
27359,6
27360,5
27361,5
27362,3
27363,3
27364,4
27365,5
27366,5
27367,4
27368,5
27369,5
27370,6
27371,1
27372,3
27373,2
27374,5
27375,4
27376,2
27377,3
27378,4
27379,7
27380,4
27381,7
27382,2
27383,7
27384,6
27385,5
27386,3
27387,5
27388,3
27389,5
27390,2
27391,5
27392,4
27393,5
27394,1
27395,5
27396,3
27397,1
27398,3
27399,3
27400,7
27401,2
27402,10
27403,4
27404,4
27405,3
27406,6
27407,5
27408,2
27409,7
27410,4
27411,4
27412,1
27413,5
27414,8
27415,2
27416,8
27417,4
27418,4
27419,2
27420,1
27421,4
27422,4
27423,2
27424,7
27425,5
27426,4
27427,3
27428,3
27429,1
27430,2
27431,5
27432,6
27433,2
27434,0
27435,5
27436,4
27437,3
27438,4
27439,6
27440,2
27441,4
27442,2
27443,6
27444,3
27445,3
27446,5
27447,3
27448,4
27449,4
27450,0
27451,4
27452,6
27453,3
27454,4
27455,3
27456,1
27457,1
27458,3
27459,4
27460,2
27461,4
27462,1
27463,5
27464,6
27465,0
27466,4
27467,4
27468,7
27469,6
27470,4
27471,9
27472,3
27473,4
27474,1
27475,1
27476,5
27477,5
27478,1
27479,2
27480,6
27481,1
27482,3
27483,3
27484,4
27485,3
27486,3
27487,1
27488,6
27489,5
27490,3
27491,3
27492,4
27493,5
27494,6
27495,5
27496,3
27497,4
27498,7
27499,6
27500,2
27501,2
27502,3
27503,3
27504,6
27505,1
27506,7
27507,3
27508,5
27509,4
27510,4
27511,4
27512,1
27513,4
27514,3
27515,7
27516,4
27517,1
27518,6
27519,1
27520,1
27521,9
27522,6
27523,1
27524,3
27525,4
27526,7
27527,5
27528,2
27529,1
27530,4
27531,7
27532,6
27533,6
27534,4
27535,6
27536,4
27537,4
27538,3
27539,1
27540,4
27541,1
27542,7
27543,0
27544,5
27545,3
27546,2
27547,3
27548,2
27549,4
27550,5
27551,4
27552,1
27553,0
27554,2
27555,4
27556,5
27557,2
27558,3
27559,5
27560,0
27561,4
27562,4
27563,3
27564,6
27565,3
27566,3
27567,5
27568,6
27569,4
27570,2
27571,1
27572,5
27573,3
27574,4
27575,4
27576,2
27577,2
27578,5
27579,3
27580,2
27581,4
27582,4
27583,8
27584,5
27585,3
27586,5
27587,4
27588,4
27589,3
27590,7
27591,4
27592,3
27593,0
27594,4
27595,3
27596,3
27597,7
27598,4
27599,5
27600,3
27601,0
27602,1
27603,3
27604,4
27605,9
27606,7
27607,1
27608,1
27609,3
27610,4
27611,4
27612,1
27613,4
27614,4
27615,6
27616,3
27617,2
27618,5
27619,3
27620,5
27621,2
27622,6
27623,3
27624,2
27625,4
27626,2
27627,2
27628,1
27629,0
27630,2
27631,2
27632,5
27633,3
27634,5
27635,6
27636,7
27637,5
27638,2
27639,6
27640,3
27641,5
27642,1
27643,4
27644,3
27645,3
27646,7
27647,4
27648,3
27649,5
27650,4
27651,5
27652,4
27653,2
27654,7
27655,6
27656,5
27657,4
27658,7
27659,2
27660,2
27661,8
27662,6
27663,5
27664,4
27665,3
27666,4
27667,6
27668,2
27669,6
27670,5
27671,3
27672,4
27673,1
27674,5
27675,3
27676,7
27677,3
27678,4
27679,3
27680,4
27681,8
27682,5
27683,7
27684,5
27685,4
27686,5
27687,4
27688,7
27689,7
27690,5
27691,2
27692,1
27693,4
27694,3
27695,5
27696,6
27697,1
27698,6
27699,5
27700,5
27701,3
27702,4
27703,4
27704,5
27705,4
27706,5
27707,1
27708,7
27709,4
27710,8
27711,6
27712,5
27713,7
27714,2
27715,4
27716,4
27717,4
27718,6
27719,4
27720,2
27721,2
27722,2
27723,5
27724,2
27725,3
27726,3
27727,6
27728,3
27729,2
27730,1
27731,4
27732,4
27733,6
27734,6
27735,3
27736,3
27737,3
27738,1
27739,1
27740,5
27741,3
27742,5
27743,1
27744,5
27745,6
27746,5
27747,3
27748,6
27749,3
27750,4
27751,2
27752,5
27753,0
27754,5
27755,6
27756,3
27757,1
27758,4
27759,2
27760,5
27761,2
27762,3
27763,4
27764,4
27765,5
27766,4
27767,3
27768,3
27769,6
27770,4
27771,2
27772,2
27773,6
27774,5
27775,5
27776,3
27777,4
27778,6
27779,2
27780,4
27781,5
27782,6
27783,3
27784,8
27785,1
27786,3
27787,0
27788,4
27789,2
27790,2
27791,1
27792,3
27793,4
27794,3
27795,8
27796,7
27797,1
27798,6
27799,2
27800,4
27801,6
27802,6
27803,4
27804,4
27805,7
27806,6
27807,2
27808,6
27809,4
27810,3
27811,1
27812,5
27813,5
27814,1
27815,3
27816,8
27817,6
27818,6
27819,8
27820,6
27821,1
27822,3
27823,1
27824,4
27825,7
27826,2
27827,7
27828,0
27829,3
27830,2
27831,2
27832,3
27833,3
27834,1
27835,3
27836,6
27837,5
27838,3
27839,9
27840,3
27841,2
27842,5
27843,3
27844,1
27845,3
27846,2
27847,6
27848,6
27849,2
27850,3
27851,2
27852,1
27853,3
27854,5
27855,4
27856,5
27857,6
27858,3
27859,1
27860,1
27861,4
27862,4
27863,2
27864,7
27865,3
27866,7
27867,4
27868,5
27869,7
27870,3
27871,3
27872,3
27873,1
27874,3
27875,4
27876,5
27877,6
27878,0
27879,3
27880,2
27881,4
27882,2
27883,3
27884,5
27885,5
27886,5
27887,4
27888,2
27889,3
27890,8
27891,5
27892,2
27893,4
27894,2
27895,3
27896,7
27897,8
27898,4
27899,5
27900,3
27901,5
27902,2
27903,5
27904,5
27905,6
27906,6
27907,3
27908,0
27909,7
27910,3
27911,4
27912,4
27913,3
27914,8
27915,2
27916,5
27917,6
27918,4
27919,8
27920,8
27921,4
27922,3
27923,6
27924,2
27925,1
27926,7
27927,6
27928,6
27929,2
27930,3
27931,6
27932,7
27933,6
27934,8
27935,3
27936,5
27937,3
27938,2
27939,9
27940,5
27941,1
27942,4
27943,3
27944,4
27945,4
27946,2
27947,5
27948,7
27949,2
27950,5
27951,1
27952,5
27953,4
27954,3
27955,7
27956,2
27957,5
27958,1
27959,7
27960,4
27961,3
27962,6
27963,6
27964,3
27965,2
27966,2
27967,7
27968,3
27969,3
27970,2
27971,2
27972,8
27973,4
27974,5
27975,2
27976,5
27977,6
27978,9
27979,4
27980,5
27981,5
27982,3
27983,3
27984,3
27985,9
27986,5
27987,7
27988,5
27989,1
27990,4
27991,4
27992,7
27993,7
27994,5
27995,6
27996,3
27997,4
27998,3
27999,7
28000,7
28001,3
28002,3
28003,4
28004,4
28005,6
28006,5
28007,3
28008,4
28009,4
28010,3
28011,2
28012,4
28013,6
28014,6
28015,2
28016,4
28017,5
28018,1
28019,5
28020,5
28021,3
28022,6
28023,4
28024,3
28025,5
28026,4
28027,3
28028,2
28029,2
28030,6
28031,1
28032,3
28033,5
28034,4
28035,7
28036,5
28037,8
28038,4
28039,2
28040,6
28041,3
28042,2
28043,5
28044,4
28045,4
28046,7
28047,1
28048,3
28049,8
28050,8
28051,2
28052,5
28053,6
28054,3
28055,3
28056,2
28057,3
28058,2
28059,1
28060,2
28061,3
28062,3
28063,5
28064,4
28065,3
28066,3
28067,2
28068,0
28069,4
28070,2
28071,3
28072,4
28073,3
28074,6
28075,3
28076,5
28077,6
28078,1
28079,3
28080,4
28081,4
28082,1
28083,6
28084,6
28085,2
28086,5
28087,3
28088,5
28089,8
28090,4
28091,4
28092,2
28093,5
28094,6
28095,6
28096,5
28097,2
28098,3
28099,4
28100,2
28101,4
28102,3
28103,6
28104,5
28105,3
28106,2
28107,8
28108,3
28109,3
28110,2
28111,9
28112,2
28113,0
28114,3
28115,4
28116,5
28117,2
28118,9
28119,7
28120,6
28121,2
28122,6
28123,7
28124,2
28125,9
28126,1
28127,3
28128,4
28129,1
28130,6
28131,4
28132,3
28133,5
28134,2
28135,4
28136,10
28137,4
28138,1
28139,7
28140,5
28141,5
28142,2
28143,1
28144,3
28145,4
28146,4
28147,6
28148,3
28149,5
28150,2
28151,4
28152,4
28153,4
28154,0
28155,5
28156,6
28157,4
28158,2
28159,5
28160,4
28161,3
28162,4
28163,4
28164,2
28165,5
28166,5
28167,4
28168,4
28169,1
28170,4
28171,2
28172,4
28173,4
28174,4
28175,4
28176,2
28177,4
28178,5
28179,5
28180,3
28181,2
28182,7
28183,3
28184,5
28185,4
28186,9
28187,8
28188,5
28189,4
28190,2
28191,5
28192,3
28193,2
28194,7
28195,4
28196,3
28197,6
28198,4
28199,4
28200,4
28201,3
28202,6
28203,3
28204,5
28205,2
28206,3
28207,3
28208,4
28209,5
28210,5
28211,1
28212,3
28213,6
28214,1
28215,3
28216,4
28217,4
28218,4
28219,6
28220,4
28221,2
28222,6
28223,3
28224,2
28225,2
28226,3
28227,4
28228,6
28229,4
28230,1
28231,4
28232,5
28233,5
28234,1
28235,5
28236,4
28237,8
28238,2
28239,2
28240,5
28241,5
28242,3
28243,4
28244,4
28245,5
28246,2
28247,8
28248,5
28249,2
28250,2
28251,6
28252,3
28253,3
28254,7
28255,2
28256,2
28257,5
28258,5
28259,3
28260,4
28261,4
28262,6
28263,8
28264,6
28265,4
28266,8
28267,4
28268,4
28269,5
28270,6
28271,3
28272,3
28273,3
28274,4
28275,5
28276,5
28277,3
28278,2
28279,2
28280,2
28281,2
28282,0
28283,2
28284,2
28285,2
28286,7
28287,3
28288,2
28289,3
28290,7
28291,8
28292,1
28293,4
28294,7
28295,4
28296,6
28297,4
28298,4
28299,1
28300,6
28301,6
28302,1
28303,6
28304,7
28305,5
28306,2
28307,4
28308,5
28309,2
28310,3
28311,6
28312,6
28313,3
28314,2
28315,7
28316,3
28317,8
28318,3
28319,4
28320,4
28321,3
28322,9
28323,3
28324,2
28325,5
28326,5
28327,4
28328,2
28329,3
28330,5
28331,3
28332,3
28333,2
28334,5
28335,3
28336,3
28337,5
28338,6
28339,2
28340,2
28341,2
28342,3
28343,6
28344,0
28345,5
28346,2
28347,2
28348,5
28349,5
28350,6
28351,4
28352,3
28353,3
28354,3
28355,3
28356,6
28357,4
28358,3
28359,1
28360,2
28361,2
28362,6
28363,5
28364,2
28365,3
28366,5
28367,5
28368,5
28369,4
28370,1
28371,3
28372,3
28373,4
28374,2
28375,7
28376,6
28377,4
28378,7
28379,3
28380,6
28381,4
28382,7
28383,3
28384,6
28385,2
28386,6
28387,3
28388,2
28389,3
28390,3
28391,4
28392,5
28393,4
28394,8
28395,6
28396,7
28397,6
28398,5
28399,5
28400,5
28401,6
28402,3
28403,4
28404,3
28405,5
28406,3
28407,4
28408,5
28409,2
28410,0
28411,2
28412,4
28413,7
28414,2
28415,2
28416,1
28417,5
28418,2
28419,3
28420,3
28421,5
28422,4
28423,2
28424,4
28425,4
28426,11
28427,4
28428,2
28429,7
28430,5
28431,3
28432,4
28433,0
28434,2
28435,4
28436,3
28437,5
28438,4
28439,4
28440,1
28441,3
28442,6
28443,6
28444,6
28445,0
28446,2
28447,9
28448,5
28449,3
28450,2
28451,1
28452,3
28453,3
28454,4
28455,4
28456,4
28457,2
28458,3
28459,7
28460,4
28461,2
28462,6
28463,2
28464,3
28465,3
28466,2
28467,5
28468,4
28469,3
28470,1
28471,6
28472,5
28473,3
28474,4
28475,4
28476,6
28477,4
28478,4
28479,2
28480,4
28481,2
28482,1
28483,3
28484,1
28485,5
28486,3
28487,5
28488,4
28489,4
28490,7
28491,3
28492,6
28493,3
28494,4
28495,2
28496,2
28497,2
28498,5
28499,5
28500,3
28501,4
28502,1
28503,7
28504,6
28505,3
28506,3
28507,2
28508,5
28509,4
28510,1
28511,5
28512,3
28513,3
28514,5
28515,4
28516,3
28517,6
28518,3
28519,7
28520,3
28521,6
28522,2
28523,4
28524,3
28525,6
28526,7
28527,1
28528,3
28529,4
28530,2
28531,2
28532,1
28533,5
28534,8
28535,2
28536,6
28537,5
28538,4
28539,7
28540,6
28541,4
28542,4
28543,7
28544,3
28545,5
28546,3
28547,2
28548,3
28549,0
28550,3
28551,5
28552,4
28553,6
28554,8
28555,4
28556,7
28557,8
28558,3
28559,3
28560,4
28561,5
28562,5
28563,10
28564,7
28565,2
28566,5
28567,5
28568,1
28569,4
28570,2
28571,5
28572,4
28573,4
28574,7
28575,1
28576,6
28577,4
28578,4
28579,2
28580,3
28581,5
28582,3
28583,3
28584,4
28585,4
28586,3
28587,3
28588,7
28589,0
28590,9
28591,5
28592,3
